customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
51,77,0,89,89,68,89,89,70,89,89,78,78,78,78,79,89,85.5,5696.6,No
49,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,89,20.2,20.2,Yes
57,70,0,89,89,38,89,78,68,89,89,78,78,78,78,77,78,54.5,2076.05,No
48,77,0,78,78,2,89,78,78,78,78,78,78,78,78,77,78,20.75,44.2,No
57,77,0,78,78,11,89,78,78,78,78,78,78,78,78,77,78,20.35,215.25,No
52,70,1,89,78,20,89,78,70,78,78,78,78,89,89,79,89,91,1859.5,No
53,77,0,89,78,72,89,89,70,78,89,89,78,89,89,84,89,104.8,7470.1,No
54,70,0,89,78,3,89,89,70,78,78,78,89,78,78,77,89,74.75,229.5,Yes
52,77,0,78,78,23,89,89,70,78,78,89,89,89,89,77,89,104.05,2470.1,Yes
57,77,0,78,78,40,89,78,68,78,78,78,78,78,78,77,89,51.1,2092.9,No
52,77,1,89,78,62,89,89,70,78,89,78,78,78,89,77,89,89.8,5629.55,No
56,70,0,78,89,22,89,78,78,78,78,78,78,78,78,77,89,20.55,469.85,No
50,70,0,78,78,11,89,78,68,89,78,89,78,78,89,77,78,64.05,733.95,No
57,77,1,89,78,7,89,89,70,78,78,78,78,78,78,77,89,74.85,485.25,No
54,70,0,78,78,13,89,89,70,89,89,78,78,89,78,77,89,96.65,1244.5,Yes
53,77,1,78,78,1,89,78,78,78,78,78,78,78,78,77,78,20.05,20.05,Yes
57,70,0,78,78,39,89,89,70,78,89,89,78,89,89,77,89,103.45,3994.45,Yes
54,77,0,89,78,3,78,78,68,78,78,78,78,78,78,77,78,25,78.25,No
53,77,0,78,78,58,89,78,78,78,78,78,78,78,78,84,78,20.3,1131.5,No
49,77,0,78,89,6,89,89,78,78,78,78,78,78,78,77,78,26.35,184.05,No
50,70,0,89,89,1,89,78,78,78,78,78,78,78,78,77,89,19.9,19.9,Yes
50,70,0,89,78,22,89,78,68,78,89,89,78,78,78,77,89,54.7,1178.75,No
48,77,0,89,78,14,78,78,68,78,78,78,78,89,89,77,78,46.35,667.7,Yes
52,77,0,89,89,64,89,89,70,78,78,89,78,78,89,79,78,90.25,5629.15,No
53,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,78,19.95,19.95,Yes
54,77,0,78,78,6,89,78,78,78,78,78,78,78,78,77,78,20.65,109.3,No
53,77,0,78,78,1,89,78,70,78,78,78,78,78,89,77,78,79.6,79.6,Yes
55,77,0,78,89,39,89,89,78,78,78,78,78,78,78,79,78,25.45,958.45,No
50,70,0,78,78,20,89,78,78,78,78,78,89,78,78,79,78,19.5,403.15,No
48,77,0,78,78,1,89,78,70,78,78,78,78,78,78,77,89,75.9,75.9,Yes
57,77,0,89,78,1,89,78,70,78,78,89,78,78,78,77,78,76.2,76.2,Yes
52,77,0,89,78,64,89,89,68,89,78,78,78,89,78,79,89,66.15,4392.5,No
53,77,0,78,89,1,89,78,78,78,78,78,78,78,78,77,78,19.25,19.25,Yes
55,70,0,89,78,46,89,78,68,78,89,78,78,89,89,77,89,69.1,3168,No
52,70,1,89,89,28,78,78,68,78,89,78,78,78,89,79,89,39.1,1096.6,No
54,70,0,89,78,33,89,78,78,78,78,78,78,78,78,77,78,20.05,669.45,No
54,77,0,89,89,39,89,78,68,89,89,89,89,78,78,79,78,59.8,2343.85,No
52,70,0,89,78,42,89,89,70,78,78,89,78,78,78,77,89,84.3,3588.4,Yes
57,70,0,78,78,1,89,78,68,78,89,78,78,78,78,77,89,48.6,48.6,No
55,70,0,78,78,7,89,78,70,78,78,78,78,89,78,77,89,79,522.95,Yes
49,77,1,89,78,70,89,78,70,89,89,89,78,89,89,84,78,105.35,7511.9,No
53,77,0,78,78,65,89,89,78,78,78,78,78,78,78,84,89,25.1,1725,No
55,77,0,78,78,1,89,78,68,89,78,78,78,78,78,77,78,49.75,49.75,No
51,77,0,89,78,18,89,89,70,78,78,78,78,89,89,77,89,94.75,1691.9,No
50,77,0,89,78,24,89,89,70,78,78,78,89,89,89,77,89,93,2248.05,No
48,77,0,78,78,63,89,89,68,89,78,89,78,78,89,84,89,71.9,4479.2,No
49,70,0,78,89,44,89,89,68,78,89,78,78,89,89,79,89,77.55,3471.1,No
52,77,0,78,78,4,89,78,78,78,78,78,78,78,78,77,89,19.85,63,No
51,70,0,78,78,1,89,78,70,78,78,78,78,78,78,77,89,70.25,70.25,Yes
50,70,0,89,89,37,89,89,70,78,78,78,78,89,89,77,89,95.25,3314.15,No
48,70,1,78,78,10,89,78,70,78,78,89,78,78,89,77,89,84.6,865.55,Yes
54,77,0,78,78,34,78,78,68,78,78,78,78,78,78,77,89,25.05,852.7,No
56,77,0,89,78,35,78,78,68,89,78,89,78,89,89,79,78,53.15,1930.9,No
54,70,0,89,78,4,89,78,78,78,78,78,89,78,78,77,78,20.15,91.4,No
48,70,1,89,78,39,89,89,70,78,78,78,78,89,89,77,89,101.25,3949.15,No
49,77,1,89,78,43,89,78,70,78,89,89,78,89,89,79,89,100.55,4304,No
55,70,0,89,89,17,89,89,78,78,78,78,78,78,78,77,78,24.1,409.9,Yes
54,70,0,89,78,61,89,89,78,78,78,78,78,78,78,84,78,25.3,1554.9,No
53,70,0,89,78,49,89,89,68,89,89,89,78,78,89,79,78,71.8,3472.05,No
54,77,0,78,78,4,89,78,78,78,78,78,89,78,78,79,78,19.7,117.8,No
51,70,0,89,89,64,78,78,68,78,89,89,78,78,89,84,78,49.85,3210.35,No
52,77,0,78,78,3,89,78,70,78,78,78,78,78,78,77,89,69.6,207.4,No
57,77,0,89,89,1,89,78,78,78,78,78,78,78,78,77,78,19.75,19.75,No
50,77,0,89,78,40,89,78,70,78,89,89,89,78,78,79,78,80.8,3132.75,No
52,70,0,78,89,1,89,78,68,89,89,78,78,78,78,77,89,60,60,Yes
53,77,0,78,78,8,89,89,70,78,78,78,78,78,89,77,89,86.55,649.65,Yes
54,70,1,89,78,1,89,78,78,78,78,78,89,78,78,77,89,20.85,20.85,Yes
50,70,1,89,78,34,89,78,68,78,78,89,78,89,78,79,78,64.2,2106.3,No
51,70,0,89,78,1,78,78,68,78,78,78,78,78,89,77,78,35,35,No
53,70,0,78,78,39,78,78,68,78,78,89,89,89,89,77,89,50.75,2011.4,Yes
48,70,1,89,78,58,89,78,70,89,89,78,78,89,89,79,89,105.5,6205.5,Yes
52,77,0,89,89,45,89,78,78,78,78,78,78,78,78,84,78,19.2,903.7,No
52,77,1,78,78,6,89,78,70,89,78,78,89,89,78,77,89,85.15,503.6,Yes
57,77,0,78,78,43,89,78,70,89,89,89,78,78,78,79,89,90.65,3882.3,No
57,77,0,89,89,41,89,78,78,78,78,78,78,78,78,84,89,20,879.8,No
53,77,0,78,78,5,89,78,70,78,89,78,89,78,78,77,89,74.65,383.65,No
48,77,0,78,78,72,78,78,68,89,78,89,78,89,89,84,89,61.2,4390.25,No
53,77,0,78,78,4,89,78,78,78,78,78,89,78,78,79,78,19.95,68.2,No
51,77,0,89,89,9,89,78,68,78,89,78,78,78,78,77,78,54.8,452.8,No
53,77,1,89,78,72,89,89,68,78,78,89,89,89,89,84,89,73.45,5329,No
48,70,0,89,78,33,89,78,68,78,78,78,78,78,78,79,89,51.45,1758.9,No
49,70,0,89,78,72,89,89,70,89,78,78,89,78,78,84,78,80.45,5737.6,No
48,77,0,89,78,22,89,78,68,89,78,78,89,78,78,77,89,54.2,1152.7,Yes
49,70,0,89,78,70,89,89,70,78,89,89,78,89,89,79,89,109.5,7674.55,Yes
48,77,0,89,89,21,89,89,70,78,89,89,78,89,89,77,78,104.4,2157.95,Yes
54,77,0,78,78,15,89,78,70,78,78,89,89,89,78,77,78,85.3,1219.85,No
51,77,1,89,78,29,89,89,70,78,78,78,89,78,78,77,89,79.3,2414.55,No
54,70,0,89,89,15,89,78,68,78,89,89,78,89,89,77,78,76.5,1155.6,No
53,77,1,89,89,71,89,89,70,89,89,78,78,89,89,77,89,105.1,7548.1,Yes
48,77,1,78,78,72,89,89,78,78,78,78,78,78,78,84,78,25.4,1809.35,No
48,70,0,89,78,19,89,89,70,78,78,78,78,89,78,77,89,86.85,1564.4,No
51,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,78,19.65,19.65,No
53,70,0,78,78,1,89,78,70,78,89,78,78,78,78,77,89,75.7,75.7,Yes
52,70,0,78,78,2,89,78,68,78,78,78,78,78,78,77,78,45.55,84.4,No
55,70,1,89,89,11,89,89,70,78,78,89,78,78,78,77,89,78.1,864.85,No
53,70,0,78,78,12,89,78,78,78,78,78,89,78,78,79,78,19.3,228.75,No
54,70,0,89,78,70,89,89,70,78,89,89,78,89,89,84,89,110.5,7752.05,No
49,70,1,89,78,20,89,89,70,78,78,89,78,89,78,77,78,90.8,1951,Yes
56,70,0,78,78,23,89,78,78,78,78,78,89,78,78,77,89,20.3,470.6,No
56,77,1,78,78,49,89,89,68,89,89,89,78,78,89,84,78,81.35,4060.9,No
54,70,0,89,89,4,89,89,70,78,89,78,89,89,89,77,89,97.95,384.5,Yes
48,77,0,78,78,32,89,89,70,89,89,78,78,89,89,77,89,108.15,3432.9,Yes
56,77,0,78,89,2,89,78,68,78,78,78,78,78,89,77,89,55.3,108.65,No
56,77,1,89,78,69,78,78,68,89,89,78,78,89,89,84,78,56.55,3952.65,No
57,77,0,78,78,6,89,78,70,78,78,78,78,89,78,77,89,80.5,463.05,Yes
49,70,0,89,89,24,89,78,78,78,78,78,78,78,78,84,89,19.7,494.05,No
50,70,0,78,78,32,89,89,70,78,89,89,78,89,89,79,89,104.05,3416.85,No
54,70,0,78,78,27,89,78,68,89,89,78,89,78,78,84,78,52.85,1498.65,No
51,70,1,89,78,27,89,89,70,89,78,78,89,89,89,77,89,104.3,2867.75,Yes
55,77,0,78,78,58,89,89,70,78,78,78,78,78,78,77,78,80.65,4807.35,No
56,77,0,78,78,1,89,78,70,78,78,78,78,78,78,77,89,71.35,71.35,Yes
57,70,0,89,89,18,89,89,78,78,78,78,78,78,78,84,89,24.65,471.35,No
50,70,0,89,89,47,89,78,78,78,78,78,89,78,78,84,89,21.3,1041.8,No
56,70,0,89,89,70,89,89,70,78,89,89,89,89,89,84,89,110.2,7689.8,No
51,70,0,78,78,13,89,89,70,78,89,89,78,78,78,77,78,89.4,1132.35,Yes
52,70,0,89,89,36,89,78,68,89,78,78,78,78,78,77,78,51.05,1815,No
55,77,0,78,78,67,89,78,78,78,78,78,78,78,78,84,89,19.8,1311.3,No
52,70,0,78,78,10,89,78,78,78,78,78,78,78,78,77,89,19.9,199.45,No
49,77,1,78,78,19,89,78,70,89,78,78,78,78,89,77,89,87.3,1637.3,No
52,70,0,89,89,71,89,78,78,78,78,78,89,78,78,84,78,19.85,1326.35,No
54,77,0,89,89,72,89,89,68,89,89,89,78,89,89,84,89,89.4,6376.55,No
57,70,0,89,89,48,89,78,78,78,78,78,78,78,78,84,78,20,935.9,No
56,77,0,78,78,1,89,78,78,78,78,78,89,78,78,77,78,20.05,20.05,No
55,77,0,89,89,18,89,78,68,89,78,89,78,89,89,77,78,83.25,1611.15,No
53,77,0,78,78,1,89,78,78,78,78,78,89,78,78,77,78,20.6,20.6,Yes
52,77,1,89,78,67,89,89,70,78,89,78,89,89,89,84,78,102.9,6989.7,No
56,77,0,89,89,69,78,78,68,89,78,89,78,78,78,84,78,39.1,2779.5,No
53,77,0,78,78,19,89,89,70,78,89,78,89,89,89,77,89,99.95,1931.75,Yes
53,77,1,89,78,72,89,89,70,89,89,89,78,89,89,84,89,114.5,8331.95,No
50,70,1,78,78,38,89,78,78,78,78,78,78,78,78,84,78,20.2,735.9,No
49,77,1,89,78,40,89,78,68,78,78,78,78,78,89,79,78,55.8,2283.3,No
51,70,0,89,89,61,89,89,78,78,78,78,78,78,78,84,89,24.2,1445.2,No
52,70,0,78,78,10,89,89,70,78,89,78,89,78,78,77,89,81,818.05,Yes
57,77,0,89,78,32,89,89,68,89,78,78,78,89,78,79,89,72.8,2333.05,No
52,70,0,78,78,21,89,89,70,78,89,78,78,89,89,77,89,99.85,1992.55,No
51,70,1,78,78,59,89,89,70,78,78,89,78,89,89,79,89,99.5,5890,No
50,70,1,89,78,13,89,78,70,78,78,78,78,78,78,77,89,70.15,916.75,Yes
48,70,0,78,78,47,89,78,78,78,78,78,78,78,78,84,78,20.25,1029.8,No
55,77,0,89,89,69,89,89,78,78,78,78,78,78,78,84,89,26,1796.55,No
55,77,0,78,78,2,89,78,78,78,78,78,78,78,78,77,89,19.9,33.7,No
49,70,0,89,89,22,89,78,78,78,78,78,78,78,78,77,78,19.05,454.05,No
53,77,1,89,78,15,89,89,70,89,78,89,78,89,78,77,89,96.5,1392.25,No
54,70,0,78,78,53,89,78,78,78,78,78,78,78,78,84,78,19.85,1049.6,No
53,70,1,89,78,28,89,89,78,78,78,78,78,78,78,77,78,25.7,734.6,No
53,77,0,78,78,22,89,78,78,78,78,78,78,78,78,79,78,20.3,475.1,No
57,70,0,78,78,1,89,78,70,78,78,78,89,78,78,77,89,70.15,70.15,Yes
52,77,1,89,78,16,89,78,70,78,78,89,89,78,89,77,89,91.55,1540.05,No
49,70,0,89,89,48,78,78,68,89,89,78,89,78,78,84,78,39.4,1978.65,No
49,77,1,89,78,30,89,89,70,89,89,89,78,89,78,77,89,105.7,3181.8,No
57,70,0,78,78,3,89,78,70,78,78,78,89,78,78,77,89,70.25,229.7,No
48,77,1,78,78,57,89,89,70,89,78,78,78,78,89,84,78,93.75,5625.55,No
49,70,1,89,78,68,89,89,70,89,89,78,89,78,89,79,89,96.55,6581.9,Yes
49,70,0,89,78,23,89,78,68,78,78,78,89,89,78,79,78,60,1347.15,No
49,70,0,89,78,65,89,78,68,78,78,78,78,89,78,84,89,59.8,3808.2,No
56,77,0,89,78,44,89,78,70,78,78,78,78,89,89,79,89,90.65,3974.15,No
51,70,0,89,89,71,89,89,70,89,89,89,89,89,89,84,89,109,7661.8,No
54,70,0,89,78,37,89,89,68,89,78,89,78,78,78,79,78,68.1,2479.25,No
49,70,0,78,78,12,89,78,78,78,78,78,89,78,78,77,78,20.4,266.6,No
56,77,0,89,89,69,89,89,68,78,89,89,78,89,89,84,89,81.95,5601.4,No
48,70,0,78,78,35,89,78,68,89,89,89,89,78,78,77,78,60.55,1982.6,No
57,77,0,78,78,5,89,78,68,78,89,78,78,78,89,77,89,65.6,339.9,No
52,77,0,89,89,58,89,89,70,78,78,78,89,89,78,84,78,82.5,4828.05,No
52,77,0,89,78,72,89,89,68,89,89,89,89,78,89,84,89,82.3,5980.55,No
54,77,0,89,78,72,89,89,68,89,89,89,78,78,78,84,78,68.15,4808.7,No
51,70,0,78,78,1,89,78,78,78,78,78,89,78,78,77,78,20.3,20.3,No
50,70,0,78,78,39,89,78,70,89,78,89,78,89,78,79,89,95.55,3692.85,Yes
49,77,0,89,89,53,89,78,78,78,78,78,89,78,78,79,78,20.2,1068.15,No
49,70,0,78,78,27,89,78,70,78,78,89,78,78,89,77,89,89.2,2383.6,No
52,70,1,78,78,1,89,78,70,78,78,78,78,78,78,77,89,69.65,69.65,Yes
49,70,1,78,78,1,89,78,70,78,78,78,78,89,89,77,89,89.3,89.3,Yes
55,70,0,89,78,18,89,78,70,89,78,78,78,78,78,77,78,74.8,1438.05,No
48,77,0,89,89,46,89,78,78,78,78,78,89,78,78,84,89,20.2,917.45,No
56,70,0,89,78,72,89,89,68,89,78,89,89,89,89,84,89,84.4,6096.45,No
54,70,0,78,78,36,89,78,70,78,78,89,78,78,89,77,89,87.55,3078.1,Yes
52,70,0,89,78,4,78,78,68,78,78,78,78,78,78,77,89,25.15,99.95,No
50,70,0,78,78,25,89,78,78,78,78,78,78,78,78,84,78,19.8,475.2,No
48,70,0,89,89,40,78,78,68,78,89,78,78,89,89,77,89,50.85,2036.55,No
55,77,0,89,78,63,89,89,70,78,89,89,89,89,89,77,89,102.4,6444.05,No
51,70,1,78,78,15,89,78,70,89,78,89,78,78,89,77,89,96.3,1426.75,Yes
51,77,0,78,78,14,89,89,68,78,89,78,89,78,78,77,89,55.5,767.55,No
49,77,1,89,78,72,89,89,70,78,89,89,78,89,89,84,89,109.75,7932.5,No
55,77,0,78,78,39,89,89,70,89,89,78,78,89,89,77,89,106.4,4040.65,No
56,70,0,89,89,47,78,78,68,89,89,89,89,89,89,84,89,60,2768.65,No
49,77,0,89,78,19,89,89,70,89,89,78,78,78,78,77,89,88.8,1672.35,No
52,70,0,78,78,5,89,89,70,78,78,78,78,89,78,77,89,85.2,474.8,Yes
56,70,0,78,78,13,78,78,68,78,78,78,78,78,89,77,89,35.1,446.1,Yes
55,70,0,78,78,17,89,89,70,78,78,89,78,78,78,77,78,80.05,1345.65,No
56,77,1,89,78,34,89,89,70,78,78,78,78,78,78,77,89,75.55,2425.4,No
51,70,0,78,78,42,89,78,68,78,89,78,78,78,78,77,89,49.55,2077.95,No
52,77,0,89,78,5,89,89,70,78,89,78,78,78,78,77,89,81.3,416.3,Yes
49,70,0,89,89,71,89,89,78,78,78,78,78,78,78,84,78,23.9,1663.5,No
49,77,1,89,78,19,89,78,68,89,78,89,78,89,78,77,78,66.4,1286.05,No
55,70,0,78,89,2,89,78,78,78,78,78,78,78,78,77,89,19.6,35.85,Yes
56,77,0,78,78,57,89,78,78,78,78,78,89,78,78,84,78,18.8,1094.35,No
50,77,0,89,78,72,89,89,70,78,89,89,78,89,89,84,89,108.4,7719.5,No
56,70,0,78,78,6,89,78,70,78,89,78,78,78,89,77,89,85.95,514.6,No
57,70,0,89,89,17,89,89,70,78,78,78,78,78,89,77,89,85.45,1451.6,Yes
54,77,0,89,78,61,89,89,68,78,89,89,78,89,89,84,78,80.9,4932.5,No
51,77,0,89,89,1,89,78,70,78,78,78,89,78,78,77,89,71,71,Yes
56,77,0,89,89,48,89,89,70,89,89,89,78,89,89,84,78,111.8,5443.65,No
48,77,0,78,78,16,89,78,78,78,78,78,78,78,78,77,89,20.6,330.25,No
50,77,1,78,78,9,89,89,70,78,78,78,78,78,89,77,89,85.05,746.5,Yes
48,70,0,78,78,3,89,78,68,78,78,78,78,78,78,77,78,44.6,122.7,No
52,77,0,78,89,1,89,78,68,78,78,78,78,78,78,77,89,44.4,44.4,Yes
51,77,0,78,78,65,89,89,70,78,89,89,89,89,89,84,78,105.1,6631.85,No
51,70,0,89,89,70,89,89,70,89,89,89,78,89,89,84,89,115.15,8250,No
49,77,0,89,78,60,89,78,68,89,78,78,78,89,78,79,89,59.8,3561.15,No
57,70,0,89,78,69,89,89,78,78,78,78,78,78,78,79,89,26.3,1763.55,No
57,70,1,78,78,35,89,78,70,78,78,78,78,78,78,77,78,70.55,2419,No
57,70,0,78,78,22,89,78,78,78,78,78,78,78,78,77,89,20.05,470.2,No
53,77,0,89,89,66,89,89,68,78,89,89,78,89,89,84,78,79.85,5234.95,No
49,77,1,89,78,1,89,78,70,78,78,78,78,78,78,77,89,70.3,70.3,Yes
57,70,0,89,78,1,89,78,70,78,78,78,78,89,78,77,89,79.35,79.35,Yes
51,77,0,89,89,34,89,89,70,78,78,89,78,78,89,77,89,90.05,3097,No
48,70,0,89,89,72,89,89,78,78,78,78,89,78,78,84,78,24.45,1709.1,No
54,77,0,89,89,31,78,78,68,89,78,89,78,89,89,79,78,59.95,1848.8,No
54,77,0,78,89,30,89,89,78,78,78,78,78,78,78,79,78,25.35,723.3,No
57,70,0,78,78,9,89,78,70,78,78,78,78,89,89,77,89,90.8,809.75,Yes
54,77,0,89,89,20,89,78,70,78,78,78,78,78,78,77,89,70.45,1470.95,Yes
52,77,1,89,78,19,78,78,68,78,89,89,78,78,78,77,89,34.3,577.15,No
53,70,0,89,78,65,89,89,70,89,78,89,78,89,89,77,89,105.05,6914.95,No
52,70,0,89,89,30,89,78,78,78,78,78,78,78,78,84,78,19.3,602.9,No
50,77,0,78,78,6,89,78,78,78,78,78,78,78,78,79,78,19.15,124.4,No
50,70,0,78,78,2,78,78,68,78,89,78,89,89,89,77,78,51.4,96.8,No
57,77,0,89,89,53,89,89,68,89,78,78,78,78,89,77,78,71.85,3827.9,No
50,77,1,89,78,7,89,89,70,78,78,78,78,78,78,77,89,75.4,533.05,No
49,70,0,89,89,61,89,78,68,89,78,78,78,78,78,79,89,49.7,2961.4,No
55,77,1,78,78,70,78,78,68,78,78,78,78,89,89,79,89,45.25,3264.45,Yes
50,70,0,78,78,13,89,89,68,89,78,89,78,89,89,77,89,78.75,995.35,No
49,77,1,89,78,35,89,89,70,78,78,89,78,78,78,79,89,81.6,2815.25,No
50,70,0,89,78,2,89,78,70,78,78,78,78,78,78,77,89,70.4,154.8,No
52,70,0,78,78,3,89,89,70,78,78,78,78,78,78,77,89,75.8,246.3,Yes
51,70,0,78,78,3,89,89,70,78,78,78,78,78,78,77,78,76.1,257.6,No
57,70,0,78,78,62,89,89,70,78,78,78,89,89,89,79,89,94,5757.2,No
57,77,0,89,89,72,89,89,70,89,89,89,78,78,89,84,78,103.95,7517.7,No
48,77,0,89,78,63,89,78,78,78,78,78,78,78,78,84,89,19.95,1234.8,No
54,77,1,78,78,20,89,78,70,78,78,78,89,78,78,77,78,71.3,1389.2,Yes
52,70,1,78,78,35,89,89,70,89,89,89,78,89,89,79,89,110.8,3836.3,No
51,77,1,89,78,21,89,78,70,78,78,78,78,78,78,77,89,69.1,1474.75,Yes
57,77,0,89,78,62,89,89,70,89,89,78,78,78,89,79,78,96.1,6001.45,No
55,70,0,78,78,15,89,89,68,78,78,78,78,78,78,77,89,48.8,720.1,No
50,70,0,78,78,55,89,78,68,89,78,78,78,78,78,77,89,50.55,2832.75,No
57,70,0,78,78,11,89,78,68,78,78,78,78,78,78,77,89,44.65,472.25,No
48,70,0,89,89,17,89,89,70,78,78,89,78,89,78,77,78,88.25,1460.65,Yes
56,70,0,78,78,61,89,78,78,78,78,78,89,78,78,79,78,19.45,1336.35,No
50,70,0,89,78,71,89,89,68,89,89,89,78,89,89,84,78,89.3,6388.65,No
52,70,0,78,78,2,89,78,70,78,78,78,78,78,78,77,78,70,153.05,Yes
57,77,0,78,78,35,89,78,78,78,78,78,78,78,78,84,78,19.25,677.9,No
57,70,0,78,78,17,89,78,70,78,78,78,78,78,78,77,78,70.5,1165.6,No
55,70,0,78,78,21,89,89,70,78,78,78,78,89,89,77,89,97.35,2119.5,Yes
53,70,0,89,78,47,89,78,78,78,78,78,78,78,78,84,78,19.65,921.55,No
50,70,0,89,78,3,89,78,78,78,78,78,78,78,78,77,78,20.85,72,No
55,77,0,78,78,3,89,78,78,78,78,78,78,78,78,77,89,19.65,68.35,No
50,77,1,89,78,44,89,78,78,78,78,78,78,78,78,84,89,19.35,847.25,No
57,70,0,78,78,1,89,78,68,78,78,78,78,78,78,77,89,44,44,No
51,70,0,89,89,44,89,89,70,78,89,89,78,78,89,79,78,94.4,4295.35,No
48,77,0,89,89,5,89,89,78,78,78,78,78,78,78,77,89,25.9,135,Yes
48,77,0,78,78,24,89,89,68,89,78,78,78,78,78,77,89,55.65,1400.55,Yes
52,70,0,78,89,1,89,78,70,78,78,78,78,78,78,77,89,69.65,69.65,Yes
50,70,0,78,78,18,89,78,70,89,78,78,78,78,78,77,89,75.4,1380.4,No
50,70,0,78,78,10,89,89,70,78,78,89,78,89,89,77,89,100.6,1060.2,Yes
50,70,0,89,78,65,89,78,68,89,89,89,78,78,89,84,78,71,4386.2,No
52,70,1,78,78,1,89,78,70,78,89,78,78,78,89,77,89,86,86,Yes
54,70,0,78,78,53,89,89,70,89,78,89,78,89,89,79,89,106.95,5785.5,Yes
56,77,0,78,78,3,89,78,78,78,78,78,89,78,78,79,78,21.2,52.05,No
54,77,0,89,78,33,89,78,68,89,89,78,78,78,78,84,89,61.05,2018.4,No
51,77,0,78,78,3,78,78,68,78,89,78,89,78,78,77,89,29.6,79.45,Yes
51,70,0,78,78,34,89,78,68,89,78,89,78,89,89,79,89,79.95,2727.3,No
50,70,0,89,89,14,89,78,78,78,78,78,78,78,78,84,89,19.7,263.65,No
54,70,0,78,78,13,89,78,78,78,78,78,89,78,78,77,89,20.3,275.4,No
52,77,1,89,78,46,78,78,68,78,89,89,78,89,89,79,89,59.9,2816.65,Yes
48,77,0,89,89,23,89,89,78,78,78,78,78,78,78,79,78,24.35,538.5,No
49,70,0,89,89,47,89,78,78,78,78,78,78,78,78,84,78,19.75,948.9,No
52,77,0,78,89,17,89,78,68,89,78,78,78,78,78,77,89,50.3,846.8,No
56,70,0,89,89,49,89,89,70,78,78,78,78,89,89,77,89,95.6,4783.5,Yes
57,77,1,89,78,59,78,78,68,78,89,78,89,89,89,77,89,50.25,2997.45,No
48,70,0,78,78,69,89,89,68,89,78,89,78,89,89,84,89,85.35,5897.4,No
52,77,0,78,78,11,78,78,68,78,78,89,78,89,78,79,89,41.6,470.6,Yes
50,77,0,78,78,10,89,78,68,89,78,78,78,78,78,77,89,51.65,524.5,No
51,77,0,89,89,12,89,89,78,78,78,78,78,78,78,84,89,24,269.65,No
55,77,0,78,78,45,89,89,70,78,89,78,78,89,89,77,89,100.85,4740,Yes
56,70,0,89,89,39,89,78,68,78,78,89,78,89,78,77,89,59.85,2341.5,No
49,77,1,89,78,71,89,89,78,78,78,78,78,78,78,84,78,25.45,1789.65,No
48,77,0,89,89,71,89,89,78,78,78,78,78,78,78,84,78,23.9,1626.4,No
56,70,0,89,89,33,89,89,78,78,78,78,78,78,78,79,78,24.15,800.3,No
57,77,1,78,78,67,89,89,70,78,78,78,78,78,78,77,89,75.7,5060.85,No
48,77,0,89,89,37,78,78,68,89,89,89,78,78,78,77,78,40.2,1448.8,Yes
54,77,0,89,89,49,89,89,70,78,78,78,78,89,78,77,78,84.5,4254.85,Yes
55,70,0,89,78,9,89,78,68,78,89,78,89,78,78,77,78,50.85,466.6,No
49,77,0,89,78,52,89,89,70,89,78,89,78,78,78,84,89,91.6,4627.8,No
57,70,0,78,78,70,89,89,70,78,89,78,78,89,89,79,78,98.9,6838.6,No
49,77,0,78,78,1,89,78,70,78,89,78,78,78,89,77,89,85,85,No
49,70,1,78,78,14,89,89,70,78,89,78,78,78,78,77,89,78.95,1101.85,Yes
48,77,0,78,78,1,89,78,68,78,78,78,78,78,78,77,89,44.3,44.3,No
52,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,78,20.2,20.2,Yes
53,70,0,78,78,52,89,89,70,78,89,78,78,78,78,79,89,80.2,4297.6,No
48,77,0,78,78,6,89,78,68,78,78,89,78,89,78,77,78,60.9,414.1,No
49,77,0,89,78,7,78,78,68,89,89,78,78,78,78,77,78,34.2,256.6,No
55,70,1,78,78,47,89,89,70,78,89,89,89,78,78,77,89,85.2,3969.35,Yes
54,70,0,78,78,26,89,78,70,89,78,89,89,78,78,79,89,87.15,2274.1,No
51,77,0,89,89,25,89,78,68,89,78,78,78,78,78,77,78,54.3,1296.8,No
57,77,0,78,78,69,89,78,78,78,78,78,89,78,78,84,89,19.1,1268.85,No
53,70,0,78,78,72,89,89,70,89,89,89,78,89,89,84,89,112.75,8192.6,No
53,77,0,78,78,4,89,78,78,78,78,78,78,78,78,77,89,19.95,59.25,No
56,77,0,89,89,59,89,78,78,78,78,78,78,78,78,84,78,19.5,1147.85,No
54,77,0,78,78,67,89,78,68,89,78,89,78,78,89,84,78,65.55,4361.55,No
57,70,1,78,78,26,89,78,70,78,78,78,89,78,89,77,89,78.8,2006.1,No
48,70,0,78,78,27,89,78,68,78,89,89,78,89,89,79,78,78.2,2078.95,No
53,77,0,89,89,72,89,89,70,89,78,89,89,89,89,84,78,105.25,7609.75,No
