customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
53,77,1,89,78,36,89,89,70,78,78,78,89,78,89,77,89,85.25,3132.75,Yes
48,77,0,89,89,53,89,89,68,78,78,89,78,89,89,79,89,78.75,3942.45,No
57,70,0,89,89,47,89,78,78,78,78,78,78,78,78,84,78,20.25,873.4,No
48,77,0,78,89,72,89,78,78,78,78,78,89,78,78,84,78,19.9,1529.65,No
51,77,0,89,89,72,89,89,70,89,89,78,78,78,89,84,89,97.75,6991.6,No
53,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,78,19.4,19.4,Yes
56,70,0,78,78,9,89,89,70,78,78,78,78,78,89,77,89,83.3,803.3,Yes
52,70,0,78,78,8,89,78,70,78,78,78,78,89,78,77,89,80.1,679.3,Yes
48,77,1,78,78,45,89,78,68,89,78,89,89,78,89,79,78,62.7,2791.5,Yes
48,70,0,78,78,7,89,78,70,78,78,89,78,89,89,77,89,100.4,715,No
51,70,0,89,78,71,89,89,78,78,78,78,89,78,78,84,89,24.45,1681.6,No
57,70,1,78,78,41,89,78,70,78,78,89,78,89,89,79,89,101.1,4016.2,No
53,77,0,89,89,67,78,78,68,89,78,78,89,89,89,84,78,50.9,3281.65,No
56,77,0,89,78,69,89,89,70,89,89,89,89,78,89,79,89,107.2,7317.1,No
50,70,1,89,78,70,89,89,68,89,89,89,78,89,89,84,89,92.2,6474.45,No
48,77,0,78,78,25,89,89,78,78,78,78,89,78,78,79,78,25.3,676.35,Yes
56,77,0,78,78,72,89,89,70,89,89,89,89,89,89,84,78,113.4,8164.1,No
55,77,0,89,89,34,78,78,68,78,78,78,78,89,78,84,89,40.55,1325.85,No
50,70,0,89,89,65,89,89,78,78,78,78,89,78,78,84,78,26,1654.85,No
55,70,0,78,78,70,89,89,70,89,89,89,78,89,89,84,89,111.95,7795.95,No
48,70,0,89,89,72,78,78,68,89,78,89,89,89,89,84,89,53.8,3952.45,No
52,77,0,78,89,35,89,78,68,78,78,78,78,89,89,79,89,72.1,2495.15,No
48,77,0,78,78,13,89,89,70,89,78,78,78,89,89,77,78,98.15,1230.25,Yes
55,70,0,89,78,12,89,89,68,89,78,89,89,89,89,79,78,78.85,876.75,No
48,70,0,89,89,62,89,78,68,89,78,89,89,89,78,79,89,70.75,4263.45,No
55,70,0,78,78,25,89,78,68,89,78,78,89,89,89,77,89,76.15,1992.95,No
55,70,0,78,78,52,78,78,68,89,89,78,78,78,78,84,78,39.1,1982.1,No
57,77,1,78,78,8,89,78,70,78,78,78,78,78,78,77,89,69.95,562.7,No
48,77,0,78,78,2,89,78,78,78,78,78,78,78,78,77,78,20.05,33.7,No
56,70,0,89,89,56,89,78,78,78,78,78,78,78,78,84,78,20.05,1090.1,No
50,70,0,78,78,12,89,78,78,78,78,78,78,78,78,77,78,19.45,227.45,No
51,70,0,89,78,47,89,89,78,78,78,78,78,78,78,79,78,26.9,1250.85,No
57,77,1,78,78,2,89,78,78,78,78,78,78,78,78,77,78,19.2,37.2,No
53,70,0,78,78,18,89,78,68,78,78,89,78,78,78,77,89,50,892.7,No
49,70,0,78,78,8,89,78,68,89,78,78,78,89,78,77,89,60,487.75,No
56,77,0,89,78,45,89,89,70,89,78,89,78,78,78,77,89,84.55,3713.95,No
52,77,0,78,78,3,89,78,68,78,78,78,78,78,78,77,78,45.45,141.7,No
53,70,0,78,78,38,89,78,78,78,78,78,89,78,78,79,78,20.05,678.2,No
56,77,0,89,78,72,89,89,70,89,89,89,78,89,89,84,89,115.55,8425.3,No
56,77,0,78,78,46,89,89,70,89,89,78,78,78,89,77,89,93.7,4154.8,Yes
51,70,0,89,89,71,89,89,70,89,89,89,89,89,78,84,89,99,7061.65,No
48,77,0,89,89,66,78,78,68,78,78,78,78,89,89,84,78,50.55,3364.55,No
53,77,1,78,78,25,89,89,70,78,89,89,89,89,89,77,78,105.95,2655.25,Yes
51,77,0,78,78,18,89,89,68,78,78,89,78,89,89,79,89,82,1425.45,Yes
55,70,0,89,89,13,89,89,78,78,78,78,89,78,78,84,89,25,332.5,No
51,70,0,89,89,65,89,89,68,89,89,89,78,89,89,84,78,91.55,5963.95,No
48,77,0,89,78,60,89,89,70,78,89,89,78,89,78,77,89,95.75,5742.9,Yes
50,77,0,89,89,15,89,78,78,78,78,78,78,78,78,84,78,19.35,278.85,No
56,70,0,89,78,72,89,89,78,78,78,78,78,78,78,84,78,24.85,1871.85,No
57,77,0,89,78,30,89,89,70,78,78,78,89,89,89,77,89,94.05,2866.45,Yes
56,70,0,89,89,42,89,78,70,78,78,89,78,89,89,84,89,100.4,4303.65,No
57,70,0,89,78,71,89,89,78,78,78,78,78,78,78,84,78,25,1753,No
52,70,0,78,78,1,89,78,68,78,78,78,78,78,89,77,89,54.75,54.75,Yes
51,77,1,78,78,39,89,89,70,78,78,78,78,89,89,77,89,95.65,3759.05,Yes
53,70,0,78,78,35,89,78,78,78,78,78,89,78,78,77,78,19.25,617.65,No
49,70,0,89,89,53,89,78,70,78,89,89,78,89,89,77,89,108.25,5935.1,No
52,70,0,78,78,1,89,89,70,78,78,78,89,89,89,77,89,94.6,94.6,Yes
48,70,1,89,89,31,89,78,70,78,78,89,78,89,89,77,89,98.9,2911.3,Yes
52,77,0,78,78,48,89,78,78,78,78,78,89,78,78,84,78,20.15,982.95,No
55,70,1,78,89,30,89,89,70,78,78,78,78,89,89,77,89,101.3,2974.5,No
48,77,0,78,78,10,89,78,78,78,78,78,78,78,78,77,78,20,198.7,No
55,70,0,78,89,12,89,89,70,78,89,89,89,89,89,77,89,105.3,1275.65,No
54,70,1,78,78,57,89,78,68,89,78,89,78,89,78,84,78,69.85,4003,No
51,70,0,89,78,58,89,78,68,89,89,78,78,89,78,77,89,65.25,3791.6,No
57,70,0,78,78,37,89,78,78,78,78,78,78,78,78,84,78,19.8,813.3,No
49,70,0,89,89,44,89,78,78,78,78,78,78,78,78,77,78,19.6,780.25,No
53,77,0,78,89,27,89,78,78,78,78,78,89,78,78,79,78,20.05,552.9,No
53,70,0,78,78,8,89,78,68,78,78,78,78,78,78,77,78,49.4,408.25,No
55,77,1,78,78,3,89,89,70,78,78,78,78,78,78,77,89,76.05,231.8,Yes
52,70,1,89,78,25,89,78,70,78,89,89,78,78,89,77,78,88.4,2191.15,No
56,70,0,89,89,57,89,89,70,78,89,78,78,89,89,77,89,100.6,5611.7,No
51,70,0,78,78,12,89,78,78,78,78,78,78,78,78,77,78,19.45,246.25,No
48,70,0,89,89,62,89,78,78,78,78,78,89,78,78,84,78,20.3,1296.15,No
51,70,0,89,78,65,89,89,70,78,89,89,89,89,89,84,89,107.65,7082.85,No
49,70,0,89,78,71,89,89,68,78,78,89,78,89,89,84,89,80.45,5662.25,No
53,70,0,89,89,21,89,78,68,78,89,78,78,89,78,79,89,58.85,1215.45,No
53,77,0,89,78,71,89,89,70,89,89,89,78,89,89,79,89,109.6,7854.15,No
56,70,0,78,78,7,89,78,70,78,78,89,89,78,78,77,89,75.15,525,No
54,70,0,78,78,72,89,78,68,89,89,89,78,78,89,84,89,73,5265.2,No
50,70,0,78,78,1,89,78,70,78,78,78,89,78,78,77,78,70.1,70.1,No
55,70,0,89,89,72,89,89,70,78,89,89,89,78,89,84,89,98.65,7129.45,No
49,70,0,89,89,64,89,89,70,78,89,89,89,89,89,79,89,111.45,7266.95,No
48,70,0,78,78,72,89,89,70,89,89,89,78,89,89,84,89,114.9,8496.7,No
54,70,0,78,78,29,89,89,70,78,78,89,78,89,89,77,78,100.55,2878.75,No
49,70,0,78,78,13,89,78,78,78,78,78,78,78,78,84,89,20.4,261.3,No
49,70,0,78,78,31,89,89,70,89,89,78,78,89,89,77,78,104.35,3205.6,No
53,77,1,78,78,1,89,78,70,78,78,78,89,78,78,77,89,69.75,69.75,Yes
52,77,0,89,89,7,78,78,68,89,78,78,78,78,78,77,89,34.5,279.25,Yes
52,77,0,89,78,61,89,89,70,78,89,89,78,89,89,77,89,105.55,6281.45,Yes
53,70,0,78,89,39,78,78,68,78,78,89,78,78,78,77,78,30.1,1131.3,Yes
53,77,0,89,78,10,89,78,70,78,78,78,89,78,78,77,89,70.3,738.2,Yes
56,70,0,89,89,14,89,89,68,78,89,78,78,89,89,77,78,80.45,1137.05,No
48,70,0,78,78,1,89,89,70,78,89,78,89,78,78,77,89,80.2,80.2,Yes
51,70,0,89,89,67,89,89,70,89,78,78,89,78,89,79,89,94.35,6341.45,Yes
57,70,0,78,78,72,89,89,68,89,89,89,78,89,89,84,89,91.35,6697.2,No
55,77,0,89,89,6,89,78,68,78,78,78,78,78,78,77,89,44.6,260.8,Yes
52,70,0,78,78,1,89,78,78,78,78,78,78,78,78,77,89,19.6,19.6,Yes
49,77,0,89,89,25,89,78,78,78,78,78,89,78,78,79,78,19.9,505.45,No
51,70,1,78,78,33,89,89,70,78,89,89,89,89,89,77,89,110.45,3655.45,Yes
55,77,0,78,78,18,89,78,68,89,78,89,89,89,78,77,89,68.35,1299.8,No
56,77,0,89,78,71,89,78,68,78,89,89,78,89,89,84,89,79.1,5564.85,No
53,77,1,89,89,28,89,89,68,78,78,78,78,78,78,79,89,51,1381.8,No
51,70,0,78,89,2,89,89,70,89,78,78,89,78,78,77,78,80.55,188.1,No
48,77,0,89,89,17,89,89,68,78,89,89,78,78,78,77,89,66.7,1077.05,No
48,77,0,78,78,56,89,89,70,89,89,78,78,78,78,77,89,86.4,4922.4,No
52,70,0,89,78,60,78,78,68,89,89,89,78,78,89,79,78,50.05,2911.5,No
52,70,0,78,78,33,89,89,78,78,78,78,89,78,78,84,78,25.7,826.1,No
50,70,0,78,78,1,89,78,70,89,89,78,78,78,78,77,89,83.4,83.4,No
53,77,0,78,78,2,89,78,70,78,78,78,89,78,78,77,78,70.7,140.7,Yes
48,77,0,89,78,63,89,89,70,89,78,78,78,78,78,84,89,84.65,5377.8,No
54,77,1,89,78,7,89,89,70,78,78,89,78,89,89,77,89,99.25,665.45,Yes
57,70,0,78,78,55,89,78,68,78,89,89,89,78,89,84,89,64.75,3617.1,No
52,70,0,89,78,65,89,89,70,89,89,78,89,89,78,79,89,100.15,6643.5,No
54,77,0,89,78,1,89,78,70,78,78,78,78,89,78,77,89,84.8,84.8,Yes
57,77,0,78,78,63,89,89,78,78,78,78,89,78,78,84,78,25.25,1559.3,No
48,70,1,89,78,70,89,89,70,89,89,89,89,89,89,84,89,113,7987.6,No
55,70,0,89,89,36,78,78,68,89,78,89,89,78,78,84,78,40.65,1547.35,No
54,77,0,78,78,52,89,78,70,78,89,89,78,89,89,79,89,105,5426.85,Yes
50,77,0,78,78,22,89,89,68,89,78,78,89,78,78,77,89,54.45,1127.35,Yes
52,77,0,78,78,22,89,78,70,78,89,89,89,78,89,77,89,94.95,2142.8,No
56,70,1,78,78,5,89,78,68,89,89,78,78,78,78,77,78,59.9,287.85,No
50,70,0,89,78,47,89,78,70,78,78,89,78,78,89,77,89,85.3,4045.65,Yes
51,70,0,78,78,33,89,89,70,78,78,78,78,78,89,77,89,83.35,2757.85,Yes
50,77,0,78,78,18,78,78,68,78,89,89,78,78,78,77,89,33.5,600,Yes
56,70,0,78,78,1,89,78,78,78,78,78,89,78,78,77,78,19.8,19.8,No
53,77,0,78,78,56,89,78,68,78,89,89,78,89,89,84,89,81.8,4534.45,No
52,70,0,78,78,2,89,78,78,78,78,78,78,78,78,77,89,20,40.9,No
54,77,0,78,78,35,89,89,68,89,78,89,78,78,78,77,89,59.6,2094.9,No
51,70,0,89,78,64,89,89,78,78,78,78,78,78,78,84,78,25,1584.8,No
53,70,0,78,78,15,89,89,70,89,78,89,78,78,78,77,89,84.35,1302.65,No
52,77,0,78,78,24,89,78,70,78,78,78,78,89,89,77,89,90.35,2238.5,Yes
52,77,0,78,78,1,89,78,68,78,78,78,89,78,89,77,78,55.55,55.55,No
57,70,0,89,89,70,89,78,68,89,78,78,78,89,89,84,78,75.35,5437.75,No
50,77,0,89,78,1,89,78,70,78,78,78,78,89,89,77,89,90.75,90.75,Yes
57,70,0,78,89,4,89,89,70,78,89,78,89,89,78,77,78,89.6,365.65,Yes
52,70,0,78,78,39,89,78,68,78,78,78,78,78,89,79,78,59.3,2209.15,No
51,70,0,78,78,29,89,89,68,89,78,78,78,78,89,77,89,66.1,1912.15,No
55,70,0,89,89,14,89,78,78,78,78,78,89,78,78,84,78,18.8,255.55,No
51,70,0,78,78,61,89,89,68,89,78,89,78,89,89,84,78,86.45,5175.3,No
53,77,0,78,89,13,89,78,68,89,78,78,89,78,78,77,89,52.1,670.65,No
56,70,0,78,78,66,78,78,68,89,89,89,78,78,78,84,89,47.4,3177.25,No
56,77,0,78,78,2,78,78,68,78,78,89,78,89,89,77,89,49.25,90.35,Yes
53,70,0,89,78,59,89,89,70,89,89,89,78,89,89,79,89,109.15,6557.75,No
54,77,0,89,89,62,89,89,70,89,89,78,89,89,78,79,89,94.95,5791.85,No
56,77,1,89,78,33,89,78,70,89,89,78,89,78,89,79,89,93.55,3055.5,No
56,77,0,78,89,66,89,78,68,78,89,89,89,89,89,84,89,79.5,5196.1,No
56,70,0,78,78,72,89,89,70,89,89,89,78,89,89,84,78,115.05,8405,No
54,77,0,78,89,1,89,78,78,78,78,78,78,78,78,77,78,19.75,19.75,Yes
52,70,0,78,78,19,89,89,70,89,89,78,89,78,89,77,89,95.15,1789.25,Yes
52,70,0,89,89,51,89,89,70,89,78,78,89,89,78,79,89,95.15,5000.05,No
52,77,0,78,78,63,89,89,70,78,89,78,78,89,89,77,78,105.4,6713.2,No
50,77,0,78,78,27,89,78,78,78,78,78,78,78,78,79,78,20.1,562.6,No
56,77,0,78,78,22,89,89,70,89,78,78,78,89,89,77,89,101.35,2317.1,Yes
49,70,1,78,78,4,89,78,78,78,78,78,78,78,78,77,78,20.05,91.45,No
52,77,0,89,89,42,89,78,78,78,78,78,78,78,78,84,78,20.7,828.85,No
49,70,0,78,78,29,89,78,78,78,78,78,78,78,78,79,78,20.35,617.35,No
50,70,0,78,78,4,89,78,70,78,78,78,78,78,78,77,89,70.05,266.9,Yes
55,77,0,78,78,30,89,78,78,78,78,78,78,78,78,79,78,19.7,625.05,No
55,77,0,89,78,4,89,89,70,78,78,78,89,78,78,77,89,74.65,301.4,Yes
54,77,0,89,89,71,89,78,68,89,89,89,89,89,89,84,78,85.45,6029.9,No
57,77,0,89,78,46,78,78,68,89,78,89,78,78,78,84,78,40.4,1842.7,No
57,77,0,78,78,4,89,89,68,78,78,78,78,78,78,77,78,50.4,206.6,Yes
56,70,0,78,78,7,89,89,70,89,78,78,89,78,78,77,89,79.65,604.7,Yes
53,77,0,78,78,69,89,89,70,78,89,78,78,89,89,79,89,105.2,7386.05,No
53,70,0,89,78,72,89,89,70,89,89,89,78,89,78,84,78,100.65,7334.05,No
52,77,1,78,78,19,89,89,70,78,78,89,89,78,78,77,89,79.85,1471.75,Yes
53,77,0,78,78,28,89,78,70,78,78,89,78,78,89,77,78,91,2626.15,No
49,77,0,89,78,5,89,89,70,78,89,78,89,78,78,77,89,78.75,412.1,Yes
56,70,1,89,78,72,89,89,70,89,89,89,78,89,89,84,89,116.75,8277.05,No
50,77,1,89,89,8,89,78,70,78,78,78,78,89,78,77,89,80.45,583.45,Yes
55,70,0,78,78,7,89,78,68,89,78,78,78,78,89,79,89,59.1,369.25,No
53,70,0,78,78,22,89,78,68,89,78,78,78,78,78,77,89,49.8,1049.05,No
51,77,0,78,78,72,89,78,78,78,78,78,78,78,78,84,78,19.3,1414.8,No
50,77,0,89,89,8,89,78,78,78,78,78,89,78,78,77,78,19.65,169.75,No
48,77,0,89,78,52,89,89,68,89,89,89,89,78,89,79,89,81.4,4354.45,No
53,70,0,78,78,68,78,78,68,89,78,89,89,78,78,84,78,38.9,2719.2,No
54,70,0,89,78,71,89,89,68,89,89,89,78,89,89,84,78,87.95,6365.35,No
56,77,0,78,78,2,89,78,78,78,78,78,89,78,78,77,78,19.85,51.6,No
57,70,1,78,78,34,89,89,70,78,89,78,78,89,78,77,89,96.35,3190.25,No
50,70,0,78,78,35,78,78,68,78,78,78,78,78,78,77,78,24.15,812.5,No
49,70,0,89,89,61,89,78,78,78,78,78,78,78,78,79,78,19.1,1143.8,No
49,77,0,78,78,1,89,78,68,78,78,78,78,78,78,77,78,44,44,No
52,70,0,78,78,1,89,89,68,78,78,78,78,78,78,77,89,50.1,50.1,Yes
57,70,0,89,89,53,89,78,68,78,78,89,78,78,89,79,78,60.6,3297,No
52,70,0,89,78,72,89,89,78,78,78,78,78,78,78,84,78,25.65,1887,No
55,77,0,89,78,2,89,78,70,78,78,89,89,78,78,77,78,76.4,151.8,Yes
55,77,0,78,78,3,89,78,70,78,78,89,78,89,89,77,89,98.7,293.65,Yes
56,70,1,78,78,13,89,89,70,89,78,78,78,89,89,77,89,100.8,1308.1,Yes
54,77,1,89,78,41,78,78,68,78,89,89,78,89,89,77,89,53.95,2215.4,No
51,70,0,89,78,24,89,78,78,78,78,78,78,78,78,79,78,20.4,482.8,No
48,70,0,89,89,28,89,78,70,78,78,78,78,89,89,79,89,90.1,2598.95,Yes
53,77,0,78,78,8,78,78,68,89,78,78,78,78,78,77,78,29.35,216.45,No
53,77,0,78,78,1,89,78,78,78,78,78,89,78,78,77,89,20.45,20.45,No
54,70,0,78,78,54,89,89,70,78,78,89,78,78,89,84,89,95.1,5064.85,No
48,77,0,78,78,41,89,89,78,78,78,78,78,78,78,77,89,25.25,996.45,No
55,70,0,89,78,19,89,78,68,78,78,78,89,78,78,77,78,44.9,839.65,No
48,70,0,89,89,72,89,89,68,89,89,89,89,89,89,84,78,92.65,6733,No
55,77,0,78,78,62,78,78,68,89,89,89,89,78,78,84,89,43.7,2618.3,No
52,70,1,89,89,56,89,78,68,89,78,78,78,89,89,84,89,72.6,4084.35,No
51,77,0,78,78,15,89,89,68,78,78,78,78,78,78,77,78,51.55,765.5,Yes
56,77,1,78,78,10,89,78,70,78,78,78,78,78,89,77,89,79.25,793.55,Yes
52,77,0,89,89,32,89,78,78,78,78,78,78,78,78,84,78,18.95,613.95,No
49,77,0,78,78,21,89,78,78,78,78,78,78,78,78,77,78,20.5,402.85,No
52,77,0,89,89,62,89,78,78,78,78,78,78,78,78,79,78,19.95,1244.8,No
52,70,0,78,78,2,78,78,68,78,78,78,78,78,78,77,78,24.5,46.4,No
57,77,0,78,89,27,89,78,78,78,78,78,78,78,78,84,78,20.6,581.85,No
51,77,0,78,78,5,89,89,70,78,78,78,78,89,89,77,89,94.85,462.8,Yes
54,70,0,78,78,25,78,78,68,89,89,89,78,89,89,79,78,61.05,1540.2,No
49,70,0,78,78,2,89,89,70,78,78,78,89,78,89,77,89,85.7,169.8,Yes
49,77,0,78,78,49,89,89,70,78,89,78,78,89,89,79,89,106.65,5168.1,No
49,70,0,78,78,63,89,89,70,89,89,89,78,89,89,77,78,108.25,6780.1,No
57,70,0,78,89,4,89,78,78,78,78,78,78,78,78,77,78,20.4,94.5,No
51,70,0,89,78,1,89,78,68,78,78,78,78,89,78,77,89,55.3,55.3,No
50,77,0,78,78,11,89,78,78,78,78,78,78,78,78,77,78,20.25,208,No
55,77,1,78,78,52,89,89,70,78,78,78,78,78,78,77,89,72.95,3829.75,No
48,70,1,89,78,60,89,89,70,78,89,78,89,78,89,77,78,89.45,5294.6,No
53,77,0,78,78,64,89,89,70,78,78,89,78,89,89,79,89,104.65,6889.8,No
50,70,0,89,89,43,89,78,68,89,78,89,89,89,89,84,78,75.2,3254.35,No
52,70,0,89,78,61,89,89,70,78,78,78,78,89,89,79,78,101.15,6383.9,No
48,70,0,78,78,1,89,78,68,78,78,78,78,78,78,77,78,44.4,44.4,Yes
49,77,1,78,78,5,89,78,70,78,78,78,89,89,89,77,89,89.5,477.7,Yes
51,77,0,78,78,66,89,89,68,89,89,89,89,78,78,84,78,68.75,4447.55,No
50,77,0,89,78,67,89,78,70,89,89,89,89,89,89,84,89,111.05,7321.05,No
48,70,0,89,78,42,89,78,70,78,78,89,78,89,89,84,89,99,4135,No
52,77,1,89,78,1,89,89,70,78,78,78,78,89,78,77,89,86.05,86.05,Yes
53,70,0,89,89,31,89,78,78,78,78,78,78,78,78,84,78,21,697.7,No
56,77,0,78,78,7,89,78,78,78,78,78,78,78,78,77,89,19.4,168.65,No
50,77,0,78,78,4,78,78,68,78,78,78,78,89,89,77,89,44.55,174.3,Yes
57,77,0,89,89,34,89,89,68,78,78,89,78,89,89,79,78,77.2,2753.8,No
49,77,0,78,78,3,89,78,78,78,78,78,78,78,78,79,89,19.45,69.25,No
55,70,0,89,89,19,78,78,68,78,78,78,89,78,78,77,89,24.85,434.8,No
52,77,0,89,89,31,78,78,68,89,78,78,78,78,78,77,78,35.4,1077.5,Yes
54,70,0,78,78,1,89,89,70,78,78,78,89,89,89,77,78,95.65,95.65,Yes
54,77,0,78,78,3,78,78,68,89,78,89,78,78,78,77,78,41.35,107.25,No
53,77,0,89,78,46,89,78,78,78,78,78,78,78,78,77,78,19.6,851.2,No
53,70,0,78,78,1,89,78,78,78,78,78,78,78,78,77,78,20.95,20.95,Yes
48,70,0,89,89,69,89,89,70,89,78,89,78,78,78,79,78,84.45,5848.6,No
50,77,0,78,78,5,89,78,78,78,78,78,78,78,78,77,78,20.25,109.8,No
49,77,0,78,78,1,89,78,78,78,78,78,78,78,78,77,78,19.65,19.65,No
57,77,0,78,78,26,89,78,78,78,78,78,78,78,78,79,89,20.65,595.5,No
50,70,1,78,78,10,78,78,68,78,78,78,89,78,89,77,89,34.7,329.8,Yes
56,77,0,78,78,25,89,78,70,78,78,89,78,89,89,84,78,99.3,2513.5,No
50,77,0,89,89,64,89,78,70,89,89,78,89,78,78,77,78,81.05,5135.35,No
49,77,0,89,89,30,89,89,68,89,89,89,78,78,78,77,78,67.6,2000.2,No
57,77,0,78,78,13,89,78,70,78,78,78,89,78,78,77,89,70.15,931.75,No
49,70,0,89,78,64,89,89,70,89,89,89,89,89,89,79,89,115,7396.15,No
51,70,0,78,89,46,89,89,70,78,78,89,78,78,78,77,89,84.8,3958.85,No
49,70,0,78,78,12,89,78,78,78,78,78,78,78,78,79,78,19.7,260.9,No
53,70,0,78,78,15,89,78,78,78,78,78,78,78,78,77,78,19.75,297.3,Yes
54,77,0,89,89,17,89,89,70,78,78,78,78,89,89,77,89,92.55,1515.1,Yes
54,70,0,89,89,13,89,78,68,89,78,89,89,78,89,77,89,63.15,816.8,No
51,70,0,89,89,67,89,89,68,89,89,78,78,89,78,84,78,74,4868.4,No
50,77,0,89,78,24,78,78,68,78,78,89,89,78,78,77,78,29.1,688,No
57,77,0,78,78,6,89,78,68,78,78,78,89,78,78,77,78,50.05,288.35,No
50,77,1,89,78,53,89,89,68,89,78,78,78,78,78,79,89,60.05,3229.65,Yes
55,77,1,89,78,16,89,78,70,78,89,78,78,78,78,77,89,74.3,1178.25,Yes
52,77,0,78,78,10,89,78,78,78,78,78,78,78,78,77,78,20,185.4,No
54,70,0,78,78,13,89,78,70,78,89,78,78,78,78,79,89,74.65,966.25,No
50,77,0,78,78,9,89,89,70,78,78,78,89,89,78,77,89,85.35,758.6,Yes
52,70,0,78,78,25,89,78,68,89,89,89,89,89,78,79,78,74.3,1863.8,Yes
53,77,1,78,78,7,78,78,68,78,89,78,89,78,89,77,89,44.4,265.8,No
55,77,0,89,89,38,89,89,68,89,78,89,78,89,89,84,89,85.4,3297,No
52,70,0,89,78,43,89,89,70,89,89,78,89,78,89,77,89,94.1,4107.3,No
55,70,0,78,89,4,89,78,70,78,78,89,89,89,89,77,89,98.1,396.3,Yes
52,70,0,78,78,25,89,89,70,78,89,89,78,89,89,84,78,108.9,2809.05,No
54,77,0,78,89,27,89,78,68,89,89,78,78,78,78,79,78,56.2,1567.55,No
57,77,0,89,89,72,89,89,78,78,78,78,78,78,78,84,78,26.1,1851.45,No
50,77,0,78,89,71,89,89,70,89,89,78,78,78,78,79,89,85.45,6028.95,No
48,70,0,78,78,24,89,89,70,78,78,89,89,89,78,77,89,88.95,2072.75,No
53,70,0,78,78,50,89,89,70,89,89,78,78,89,89,84,89,109.65,5551.15,Yes
49,77,0,78,78,57,89,78,68,89,78,89,78,89,89,84,89,74.35,4317.35,No
57,70,0,78,78,15,89,78,68,78,89,78,78,78,78,77,78,48.85,736.8,No
51,77,0,78,78,4,89,89,70,89,78,78,78,78,78,77,89,80.1,336.15,No
53,70,0,78,78,28,89,78,68,89,89,78,78,78,78,77,78,56.05,1522.65,No
48,70,1,78,78,9,89,89,70,78,78,78,78,78,78,77,89,74.55,622.9,Yes
48,70,0,89,78,55,89,89,70,89,78,78,78,89,78,77,89,89.8,4959.6,No
54,77,0,78,78,3,89,89,70,78,78,89,78,89,89,77,89,100.95,329.95,Yes
55,77,0,78,78,10,89,78,70,78,78,89,78,89,89,77,89,94.9,1048.85,Yes
55,77,0,78,89,55,89,78,78,78,78,78,78,78,78,79,78,19.1,1001.5,No
48,70,0,89,89,20,89,78,78,78,78,78,89,78,78,77,78,20.35,442.6,No
49,70,0,89,89,62,89,89,70,78,89,78,89,89,89,79,89,106.05,6703.5,No
51,77,1,89,78,32,89,89,70,78,78,89,78,89,89,77,89,104.9,3351.55,Yes
49,70,0,78,78,43,89,78,78,78,78,78,78,78,78,84,89,19.65,779.25,No
54,77,0,89,78,9,78,78,68,78,78,78,89,78,78,79,78,24.1,259.8,Yes
57,70,0,89,78,60,89,78,68,89,89,78,78,78,78,84,78,59.85,3483.45,No
51,77,0,89,78,58,89,89,68,89,89,89,78,89,89,84,89,86.1,4890.5,No
49,77,0,78,89,7,89,78,78,78,78,78,78,78,78,79,78,19.45,136.75,No
54,77,0,89,89,2,89,78,70,89,78,78,78,89,89,77,78,97.1,184.15,No
52,77,1,78,78,37,78,78,68,78,89,89,89,78,78,77,78,36.65,1315,No
56,70,1,89,89,65,89,89,70,78,78,89,78,89,89,79,89,103.9,6767.1,No
53,70,0,89,89,39,89,78,78,78,78,78,89,78,78,84,78,19.75,757.95,No
51,77,0,89,78,66,89,89,70,78,89,78,78,89,89,79,89,104.05,6890,Yes
54,77,0,78,78,68,89,89,78,78,78,78,89,78,78,84,78,24.55,1657.4,No
55,70,0,89,89,62,78,78,68,89,89,78,89,89,78,84,78,48.7,3008.55,No
48,77,0,78,78,3,89,78,70,78,78,89,78,89,78,77,89,88.35,262.05,Yes
48,70,0,89,78,72,89,89,70,89,89,89,78,89,89,84,89,109.55,8165.1,No
48,70,0,89,78,41,89,78,78,78,78,78,78,78,78,84,78,20.65,875.55,No
52,77,0,89,89,29,89,78,70,89,78,78,78,89,89,77,78,94.65,2649.15,Yes
49,70,0,78,78,4,89,78,68,89,89,78,78,78,78,77,78,55.2,220.65,No
51,77,0,78,78,53,89,89,78,78,78,78,78,78,78,79,78,24.05,1301.9,No
52,77,1,89,78,1,89,89,70,78,78,78,89,78,78,77,89,74.4,74.4,Yes
57,70,0,89,89,41,89,89,68,89,89,89,78,78,89,77,78,79.9,3326.2,Yes
52,77,0,89,78,39,89,78,78,78,78,78,78,78,78,84,89,20.45,790,No
56,77,0,89,78,63,89,78,78,78,78,78,78,78,78,84,78,19.25,1237.65,No
55,77,0,78,78,15,89,89,78,78,78,78,78,78,78,77,89,26.35,378.6,No
51,70,0,89,78,13,89,78,68,78,78,78,78,78,78,79,78,43.8,592.65,No
49,77,0,78,78,1,89,78,68,78,89,78,78,78,78,77,89,50.15,50.15,No
56,77,0,78,78,1,89,78,78,78,78,78,78,78,78,84,78,20.45,20.45,No
51,77,1,78,78,8,89,78,70,78,78,78,78,78,78,77,89,69.7,560.85,Yes
