EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,BusinessUnit,AbsentHours
3305,77,66,77,77,66,83,58.50307265,4.509382866,83,143.7041609
3306,77,86,68,68,86,83,50.41446787,4.02894265,83,63.97078944
3307,77,86,68,68,86,83,47.48168399,4.170009078,83,69.92990543
3308,70,76,80,80,76,83,31.29888353,5.956712924,83,48.11540609
3309,77,86,77,77,86,83,51.4972654,2.813512801,83,105.3982373
3310,70,80,77,77,80,83,28.79271164,3.431884248,83,0
3311,70,66,77,77,75,83,51.80931275,5.764283795,83,94.29694695
3312,70,86,77,77,86,83,39.21845644,1.454666397,83,71.3086472
3313,77,83,80,80,75,83,39.81373991,3.93630584,83,32.27341306
3314,77,86,77,77,86,83,33.97342536,4.020908331,83,0
3315,77,86,66,66,86,83,52.7493405,4.481598548,83,99.23511599
3316,70,67,80,80,78,83,33.37174601,4.452848003,83,15.24000077
3317,77,83,77,77,83,83,36.14818927,3.747849188,83,38.13529793
3318,77,86,68,68,86,83,44.66697473,2.335287967,83,53.06330548
3319,77,66,77,77,66,83,51.19058482,6.069419763,83,70.29130592
3320,70,82,77,77,82,83,32.26550221,2.377456945,83,38.22128295
3321,70,86,77,77,86,83,32.19139963,5.514664663,83,36.03820885
3322,70,66,68,68,66,83,37.56385614,6.598395599,83,52.21436564
3323,77,78,80,80,78,83,38.46173076,4.988859533,83,0
3324,70,76,77,77,75,83,34.88930831,6.433188454,83,58.86249006
3325,77,78,80,80,78,83,45.7708535,6.160855754,83,38.01014063
3326,77,80,77,77,80,83,49.43583216,3.366425462,83,109.2140363
3327,70,65,80,80,65,83,31.71813606,2.86963709,83,15.2338266
3328,77,86,77,77,86,83,50.42794299,5.493976281,83,88.01182074
3329,70,82,77,77,82,83,29.62692065,4.344404514,83,14.83370846
3330,70,72,80,80,65,83,39.2423936,6.631452503,83,84.46205266
3331,77,86,68,68,86,83,41.42093716,2.970651119,83,14.09464024
3332,77,70,77,77,70,83,33.66082606,4.842910871,83,21.30888353
3333,77,78,80,80,78,83,57.36655996,2.532308509,83,162.5800471
3334,77,66,68,68,66,83,28.8565569,7.566933618,83,0
3335,77,78,80,80,78,83,41.32797949,4.954674387,83,49.61347737
3336,70,81,80,80,78,83,49.31505328,4.644798685,83,114.2879958
3337,77,75,77,77,75,83,25.91285608,6.568235282,83,0
3338,70,76,77,77,76,83,44.69054995,5.958027873,83,75.47277101
3339,77,67,77,77,80,83,34.99859397,6.246202106,83,12.40874693
3340,70,67,77,77,67,83,60.60583753,5.732269328,83,166.5595007
3341,77,86,68,68,86,83,38.2206316,6.331181665,83,28.07730701
3342,77,78,77,77,78,83,51.38046518,4.212564804,83,84.1893656
3343,77,86,77,77,86,83,40.54799574,5.105434138,83,42.46182601
3344,70,82,77,77,82,83,37.36386885,5.177710994,83,44.76075982
3345,77,86,77,77,86,83,43.14128601,4.828046884,83,83.95379056
3346,70,75,80,80,75,83,37.92469093,4.3152156,83,57.65572774
3347,77,78,80,80,78,83,65.02756488,2.536021288,83,141.6617426
3348,70,86,66,66,86,83,32.84901428,2.841402818,83,42.09546949
3349,77,86,77,77,86,83,42.24462345,5.155272234,83,54.41380938
3350,70,86,68,68,86,83,20.57260302,8.023415143,83,0
3351,70,67,77,77,80,83,50.78915147,4.499867869,83,105.9875434
3352,70,78,80,80,78,83,55.49794191,5.759822291,83,103.9533749
3353,77,83,80,80,83,83,64.84493492,2.617859054,83,127.8040769
3354,70,86,77,77,86,83,40.70594321,4.900897307,83,44.09914573
3355,77,86,77,77,86,83,55.4168073,4.47885242,83,89.30198117
3356,70,78,77,77,78,83,39.70642322,3.170785164,83,36.68350601
3357,77,66,68,68,66,83,60.04892253,6.514111766,83,128.1173399
3358,70,70,77,77,86,83,59.24293856,2.85789514,83,163.9148482
3359,77,67,80,80,71,83,32.82103889,5.148698964,83,0
3360,77,86,66,66,86,83,43.58262144,3.765509777,83,33.33926619
3361,70,86,68,68,86,83,40.09603133,5.51487614,83,51.95623971
3362,77,86,77,77,86,83,43.13230647,4.780656005,83,35.60860383
3363,70,86,77,77,86,83,46.4533398,5.118886067,83,94.03754545
3364,77,80,77,77,75,83,49.17154746,1.903875293,83,120.7721258
3365,77,81,80,80,78,83,34.04916531,6.832902037,83,0
3366,70,67,80,80,67,83,50.27335306,4.756307661,83,103.2062284
3367,77,77,77,77,87,83,27.3903088,3.60014586,83,0
3368,70,83,77,77,80,83,44.56695628,5.106919513,83,79.26069423
3369,70,67,80,80,78,83,45.52878473,5.214709718,83,91.91946332
3370,77,86,77,77,86,83,48.98189519,4.947674314,83,121.2499261
3371,70,67,77,77,84,83,34.02939683,4.852012831,83,22.48486257
3372,77,86,68,68,86,83,61.28380448,4.478139724,83,139.3544245
3373,77,83,80,80,83,83,36.0006462,6.930612449,83,0
3374,77,66,77,77,66,83,37.56761585,1.39106398,83,48.88517443
3375,77,75,80,80,75,83,38.93269742,6.43060882,83,9.829652156
3376,77,86,68,68,86,83,42.5728489,4.420745099,83,30.26239737
3377,77,78,68,68,78,83,37.07604079,3.865597964,83,0
3378,77,66,68,68,66,83,40.25444392,4.458176025,83,18.08162553
3379,70,87,77,77,75,83,32.69666964,4.168768011,83,0.78204329
3380,77,75,77,77,75,83,34.09624705,3.601167519,83,18.97730217
3381,70,86,77,77,86,83,42.75606129,2.885182666,83,38.37288407
3382,70,66,68,68,66,83,38.013366,1.845494821,83,69.04973004
3383,70,66,77,77,66,83,27.16021649,3.75644862,83,0
3384,70,78,80,80,78,83,33.70031773,4.519581342,83,28.09452766
3385,70,80,66,66,86,83,32.15748481,4.172679603,83,31.95700898
3386,77,86,77,77,86,83,37.44630175,5.2821568,83,35.20491503
3387,77,86,68,68,86,83,42.98068723,5.895732958,83,59.73382589
3388,77,86,77,77,86,83,35.64786032,2.361884064,83,0
3389,77,66,68,68,66,83,30.33769569,5.086552682,83,27.0141274
3390,70,80,77,77,80,83,52.79685065,5.47916655,83,149.7337014
3391,70,68,77,77,81,83,44.57840459,5.144777359,83,77.33455676
3392,70,86,80,80,86,83,42.16198779,4.206041222,83,77.22909624
3393,70,86,68,68,86,83,40.22710075,2.378522228,83,94.53463084
3394,77,80,80,80,75,83,57.31224252,3.613139575,83,133.1314515
3395,70,87,80,80,83,83,34.53668623,4.108257093,83,29.12651052
3396,77,78,80,80,78,83,48.2227876,5.684577195,83,96.7858507
3397,77,86,68,68,86,83,44.01044677,5.846774971,83,44.66120025
3398,77,80,77,77,78,83,43.9873248,4.478808989,83,104.0859757
3399,77,78,80,80,78,83,45.67016807,4.317499509,83,79.64598527
3400,77,75,77,77,75,83,34.24202382,7.118665569,83,35.12206609
3401,70,86,77,77,86,83,54.82758899,4.885595913,83,127.035419
3402,77,83,77,77,67,83,31.0584596,3.445099498,83,10.28492713
3403,70,86,77,77,86,83,47.61460322,3.131303909,83,142.1016081
3404,70,76,77,77,75,83,28.29331525,5.72217916,83,0
3405,70,84,77,77,84,83,32.48008463,0.479444482,83,0
3406,77,83,77,77,83,83,39.16369974,4.944028794,83,44.06816046
3407,70,66,83,80,66,83,34.72472737,7.428045814,83,13.38309605
3408,70,67,80,80,67,83,41.42544461,4.456771618,83,49.00446911
3409,77,66,83,80,66,83,52.57597117,3.674001743,83,121.2186501
3410,70,80,77,77,78,83,39.28128254,2.6763848,83,98.90122524
3411,77,65,77,77,65,83,38.00202068,4.869813709,83,46.02612269
3412,77,86,77,77,86,83,37.60033048,5.585912764,83,15.43043472
3413,70,70,80,80,76,83,48.7381209,1.600128421,83,86.36432072
3414,70,86,77,77,86,83,49.53205443,6.864323598,83,91.39323707
3415,77,78,80,80,78,83,46.27320856,5.363068643,83,91.96306295
3416,70,84,77,77,84,83,48.46684196,2.967855251,83,98.63955
3417,70,65,77,77,84,83,63.77139402,3.093687173,83,167.5437727
3418,77,75,77,77,75,83,44.52880634,2.448362249,83,44.22831833
3419,70,67,80,80,78,83,41.64347837,4.455869714,83,44.54198418
3420,77,65,77,77,65,83,46.12732793,5.767637189,83,19.14236188
3421,70,66,80,80,84,83,48.91674248,6.67286824,83,142.1314271
3422,77,86,68,68,86,83,31.43592388,4.083427437,83,0
3423,77,83,80,80,83,83,42.44579743,5.003234115,83,87.50597035
3424,70,86,77,77,86,83,43.05194788,5.98906141,83,95.76648001
3425,77,80,77,77,67,83,56.44053228,5.642118686,83,124.8599099
3426,70,83,77,77,84,83,34.61409741,3.434739738,83,24.94063583
3427,70,67,80,80,78,83,34.64333794,3.482534305,83,27.09380225
3428,70,76,80,80,76,83,46.12037685,6.442010668,83,79.68230065
3429,70,78,77,77,78,83,41.72523998,6.582127245,83,102.491343
3430,70,80,77,77,75,83,43.91464293,4.987079533,83,95.37381105
3431,70,75,77,77,67,83,30.75281437,3.153184545,83,0
3432,77,86,68,68,86,83,47.14769213,5.041682439,83,41.04321855
3433,77,86,66,66,86,83,52.30912256,4.310837529,83,132.8172554
3434,77,70,77,77,80,83,66.20597621,2.320365214,83,172.6368771
3435,70,86,77,77,86,83,43.4196973,5.216897764,83,78.01240768
3436,70,83,77,77,75,83,45.45776226,5.476970535,83,61.73311844
3437,70,86,68,68,86,83,56.28279628,2.316381812,83,178.5045381
3438,77,87,80,80,67,83,57.56284225,4.736563967,83,135.8388096
3439,77,86,77,77,86,83,35.65220602,6.658175731,83,12.70909588
3440,77,78,77,77,78,83,36.59957624,3.279618816,83,32.98809487
3441,70,86,68,68,86,83,42.94969027,2.450966178,83,69.40108942
3442,77,86,77,77,86,83,44.248465,7.158566685,83,39.50864905
3443,77,83,80,80,83,83,37.08491424,6.377282692,83,0
3444,77,86,77,77,86,83,49.40850725,4.375128636,83,32.52765813
3445,77,86,80,80,86,83,53.30303416,2.887676062,83,5.104829316
3446,77,80,80,80,78,83,40.25840743,5.062767238,83,22.43238706
3447,70,66,83,80,66,83,44.7117087,2.702364599,83,28.62568548
3448,77,65,80,80,65,83,44.54847538,4.787562153,83,77.64174326
3449,77,86,68,68,86,83,18.34130944,3.750259926,83,0
3450,77,70,77,77,70,83,42.43921155,4.344453626,83,18.89293823
3451,77,87,77,77,87,83,63.75518328,5.963748224,83,131.2695063
3452,77,80,80,80,80,83,38.02441025,4.703013385,83,35.04353958
3453,70,86,77,77,86,83,37.91720987,1.631443658,83,64.10040615
3454,77,86,77,77,86,83,44.44702883,5.103552994,83,39.62356778
3455,70,70,77,77,80,83,37.6604929,3.690199183,83,91.309876
3456,77,67,77,77,67,83,46.89741273,1.839167827,83,51.55326716
3457,77,65,80,80,87,83,34.02156147,6.126911498,83,15.58668349
3458,77,86,68,68,86,83,52.93350452,3.014002936,83,102.0803589
3459,77,78,80,80,78,83,29.44980961,7.536786511,83,0
3460,77,84,80,80,70,83,42.98570959,5.073579143,83,87.24947324
3461,77,67,80,80,78,83,41.34493101,3.295372359,83,30.30864497
3462,70,79,80,80,78,83,66.22324561,2.902652554,83,193.1810217
3463,77,86,66,66,86,83,44.93091515,6.355189927,83,76.42408368
3464,70,78,77,77,78,83,23.27547668,6.407267454,83,0
3465,70,67,80,80,67,83,47.29021948,5.613013457,83,78.85389551
3466,70,76,80,80,76,83,36.49216203,4.499834391,83,66.42990666
3467,70,82,77,77,82,83,45.85639929,2.915735142,83,33.94838608
3468,77,77,77,77,70,83,50.84707967,3.358377905,83,94.62907008
3469,70,83,80,80,84,83,61.76237391,4.292365202,83,162.6377532
3470,70,65,80,80,65,83,31.51275091,4.071733221,83,0
3471,70,83,80,80,83,83,59.79010679,5.289474489,83,182.4805142
3472,77,67,80,80,80,83,36.40993234,4.646845709,83,16.64701548
3473,77,75,80,80,75,83,36.30076202,4.582471363,83,2.894086907
3474,77,78,80,80,78,83,36.65430393,4.397326687,83,5.693690198
3475,70,83,77,77,78,83,44.79720428,6.471209003,83,82.64757256
3476,77,86,77,77,86,83,38.95522506,1.731917315,83,24.89744164
3477,70,86,77,77,86,83,50.80079922,5.106747404,83,78.88609259
3478,77,87,80,80,87,83,38.59751724,4.601877466,83,40.53570798
3479,77,86,77,77,86,83,43.10362436,5.990657231,83,88.19470428
3480,77,79,67,67,66,83,43.27757885,3.875233264,83,16.70661571
3481,70,78,80,80,78,83,37.6954542,5.332255637,83,74.39139584
3482,70,82,77,77,82,83,28.67044803,4.100265918,83,8.235699245
3483,77,86,77,77,86,83,39.3365299,6.018745197,83,55.02490086
3484,70,83,80,80,75,83,50.86848605,3.961035205,83,114.496012
3485,77,78,80,80,78,83,42.66208827,3.364858553,83,49.4547371
3486,77,83,80,80,83,83,50.58833679,6.915235408,83,68.64809137
3487,70,65,77,77,65,83,42.97783027,3.048519659,83,43.27781343
3488,77,86,68,68,86,83,36.77869616,3.377176928,83,0
3489,77,82,80,80,87,83,62.62156924,3.856097972,83,141.725742
3490,70,66,83,80,66,83,40.45054904,5.293371493,83,86.36429645
3491,70,70,77,77,75,83,43.78867848,4.940511432,83,124.7232705
3492,70,86,77,77,86,83,46.8761021,5.527826097,83,78.3204682
3493,70,75,77,77,75,83,27.05129193,5.275746401,83,0
3494,77,86,77,77,86,83,40.85221625,2.990307421,83,0
3495,70,72,77,77,65,83,26.35014364,5.174268156,83,0
3496,70,87,77,77,75,83,45.79037715,6.785918166,83,92.73372904
3497,70,75,77,77,75,83,31.40420413,4.912650774,83,28.53353286
3498,77,65,80,80,65,83,64.22654177,4.411432908,83,123.6743347
3499,70,86,77,77,86,83,51.18430761,5.359798417,83,147.8211711
3500,77,84,80,80,84,83,56.61795378,3.783476375,83,124.3451632
3501,70,83,80,80,83,83,49.21466753,6.773450362,83,103.0544331
3502,77,83,80,80,83,83,38.27327538,5.446073688,83,42.71793096
3503,77,70,80,80,70,83,42.42590851,4.819142595,83,62.9452051
3504,70,87,80,80,78,83,47.23651651,5.584703819,83,66.24197139
3505,77,86,77,77,86,83,49.67882552,4.616227978,83,99.97229573
3506,70,86,80,80,86,83,42.52086597,4.096092943,83,96.98151009
3507,77,76,77,77,75,83,47.98162951,4.86997646,83,80.1166639
3508,77,82,77,77,82,83,47.78719418,6.316784596,83,74.88918347
3509,70,84,77,77,84,83,60.77741802,4.096354093,83,146.7580296
3510,70,86,77,77,86,83,41.12601726,3.649607001,83,73.01745983
3511,70,70,80,80,70,83,45.73893325,6.824160049,83,90.47257059
3512,70,72,80,80,80,83,50.16497968,3.590745302,83,63.84695107
3513,70,78,80,80,78,83,45.33083575,2.428442603,83,104.1121744
3514,70,86,77,77,86,83,41.33950318,2.016728765,83,53.65043071
3515,70,82,77,77,82,83,45.5663209,6.381286667,83,112.7451007
3516,77,86,77,77,86,83,45.89707546,3.947395579,83,67.13780772
3517,70,77,80,80,84,83,46.68051449,3.288194792,83,93.4203736
3518,70,76,80,80,76,83,47.103565,5.95092165,83,95.57609527
3519,70,84,77,77,84,83,36.87143427,4.956646428,83,46.70072585
3520,70,86,68,68,86,83,41.54192397,2.354203407,83,38.29394711
3521,70,65,80,80,65,83,35.8451471,3.093099488,83,79.21150283
3522,70,86,77,77,86,83,41.89024568,3.5616704,83,121.6540459
3523,70,70,77,77,67,83,31.91918555,4.085656547,83,0
3524,77,75,77,77,75,83,27.25271305,4.760945215,83,0
3525,77,86,66,66,86,83,54.91964142,3.088846244,83,106.506743
3526,70,78,80,80,78,83,53.01742998,7.064308361,83,75.8397908
3527,70,86,77,77,86,83,34.75074916,3.799237122,83,23.80909748
3528,70,80,77,77,75,83,49.07979371,5.810618892,83,114.9197043
3529,77,68,77,77,81,83,59.20999628,6.879462637,83,120.9424595
3530,77,76,77,77,76,83,53.16231444,4.977125133,83,96.87433883
3531,70,86,66,66,86,83,32.66558633,4.305903502,83,0
3532,77,75,80,80,84,83,39.13796982,5.805482561,83,24.70007837
3533,77,86,77,77,86,83,49.66411623,2.45487695,83,109.1811165
3534,77,66,83,80,66,83,52.83780346,3.22256461,83,121.2213463
3535,77,65,80,80,65,83,39.12596088,3.584095901,83,70.51040488
3536,77,80,80,80,80,83,35.63305351,5.418103087,83,73.19343371
3537,70,68,80,80,81,83,39.69920436,8.06968931,83,69.76930365
3538,77,84,80,80,84,83,33.48863363,3.196169894,83,0
3539,70,80,80,80,78,83,30.16286333,3.590778952,83,0
3540,77,86,66,66,86,83,52.96188212,4.621840226,83,93.30132497
3541,70,82,77,77,82,83,36.50882261,5.068090701,83,50.38185516
3542,77,66,77,77,66,83,36.77278415,5.372004712,83,48.77372889
3543,70,83,80,80,75,83,35.12947961,4.223611183,83,0
3544,70,86,77,77,86,83,23.5891047,4.547060977,83,17.85170877
3545,70,84,80,80,84,83,39.74099647,3.614019338,83,27.0486512
3546,77,86,77,77,86,83,42.46158934,2.142252091,83,65.70555886
3547,70,86,77,77,86,83,27.2256607,4.884260049,83,0
3548,77,78,80,80,78,83,55.59633632,4.071986848,83,155.2339417
3549,70,78,80,80,78,83,54.10650839,5.171216785,83,112.4247886
3550,70,66,83,80,66,83,40.15868187,4.526874007,83,74.19014187
3551,70,66,83,80,66,83,53.86664196,4.007857354,83,119.4646149
3552,77,86,77,77,86,83,37.30291262,1.901405621,83,31.58989743
3553,77,67,80,80,80,83,38.66318521,6.317194622,83,33.37031618
3554,70,82,80,80,82,83,42.31346823,4.416133416,83,89.36444787
3555,77,86,66,66,86,83,61.92679057,5.742554986,83,169.0216937
3556,70,86,80,80,86,83,30.07972962,4.773559341,83,0
3557,77,69,77,77,67,83,49.41943801,2.968750857,83,108.7581427
3558,77,66,83,80,66,83,41.90487284,7.316552906,83,52.13821638
3559,70,75,77,77,75,83,42.12586724,3.693936512,83,18.57833599
3560,77,87,77,77,84,83,49.76611099,3.449807854,83,84.49198936
3561,70,67,80,80,78,83,36.43162117,3.795780486,83,76.77065017
3562,77,86,68,68,86,83,55.23797636,5.23965893,83,133.1534628
3563,70,83,80,80,83,83,37.48786603,4.617063007,83,57.614717
3564,77,78,80,80,78,83,37.53781507,3.311849559,83,25.12317363
3565,77,67,77,77,67,83,21.24818425,4.632610578,83,0
3566,77,84,77,77,80,83,48.71672177,3.118617896,83,69.98270067
3567,70,83,77,77,75,83,32.37173673,2.560148976,83,3.948609502
3568,77,67,80,80,84,83,58.47953911,4.715019859,83,142.5374777
3569,77,78,80,80,78,83,49.12434714,5.284253013,83,73.65320997
3570,70,86,68,68,86,83,52.94497273,4.32476254,83,69.72120142
3571,77,86,80,80,86,83,44.38130419,7.242715789,83,17.40637124
3572,70,78,80,80,78,83,53.26577616,4.626521009,83,80.61602911
3573,70,86,68,68,86,83,28.79382472,2.404068612,83,40.73035801
3574,70,83,77,77,75,83,51.86657704,4.164912488,83,138.8347475
3575,77,72,80,80,80,83,24.44506696,4.586868759,83,0
3576,77,86,66,66,86,83,42.10282596,3.799179832,83,92.1086987
3577,77,67,80,80,78,83,30.98614348,0.744820813,83,0
3578,70,76,80,80,75,83,37.68148743,3.61700749,83,68.84439136
3579,70,86,80,80,86,83,52.81629641,2.317122325,83,117.2534539
3580,70,86,80,80,86,83,32.99317162,3.263729458,83,0
3581,77,78,80,80,78,83,61.12210547,4.92041022,83,112.9258299
3582,70,78,80,80,78,83,40.08200957,0.269729774,83,36.32984938
3583,77,86,80,80,86,83,50.81150717,5.563785034,83,107.2785912
3584,77,70,80,80,76,83,48.80249114,3.937308107,83,28.88883229
3585,70,79,80,80,75,83,16.79215949,4.969461958,83,0
3586,77,67,77,77,67,83,27.89335327,3.476514708,83,0
3587,77,78,80,80,78,83,27.87707584,4.639652024,83,0
3588,70,82,80,80,82,83,54.6850076,5.645368913,83,98.34445158
3589,77,86,68,68,86,83,46.83853069,4.629052332,83,34.64944255
3590,77,71,80,80,84,83,30.69981701,7.414389481,83,0
3591,77,72,77,77,65,83,41.89637288,6.881222132,83,56.01330224
3592,70,78,80,80,78,83,46.59872367,5.281417298,83,59.10260966
3593,70,87,80,80,87,83,43.59188421,4.596587035,83,56.20423333
3594,77,80,77,77,75,83,47.0814132,1.541970963,83,51.2641477
3595,70,82,77,77,82,83,48.10476906,4.683314141,83,125.1461268
3596,77,78,80,80,78,83,51.90169726,5.927675974,83,81.23608113
3597,70,86,80,80,86,83,24.48809953,3.152865861,83,0
3598,70,86,66,66,86,83,36.06645122,7.612728722,83,14.01637576
3599,70,66,80,80,86,83,33.55497894,4.070710426,83,0
3600,77,70,77,77,80,83,40.25429705,7.733221723,83,68.65405221
3601,77,80,77,77,84,83,42.63713394,4.649623153,83,57.99515599
3602,70,67,80,80,84,83,61.39574057,7.759210137,83,170.2368295
3603,77,81,80,80,78,83,50.64335713,2.476183229,83,85.4546564
3604,70,86,80,80,86,83,45.9743595,5.156825441,83,94.57280287
3605,70,86,68,68,86,83,36.15863082,3.440195793,83,58.535429
3606,70,75,77,77,75,83,28.46904389,5.719158764,83,10.00458819
3607,77,78,80,80,78,83,44.65534313,4.375426376,83,74.44898592
3608,70,74,77,77,67,83,29.93576506,5.456008533,83,0
3609,77,75,80,80,75,83,45.38176995,5.670312361,83,72.42524808
3610,70,67,80,80,67,83,47.55287253,6.082356744,83,157.2680567
3611,70,78,77,77,78,83,33.65088277,5.088402292,83,0
3612,77,79,80,80,75,83,33.14304784,3.542870165,83,0
3613,77,67,80,80,67,83,48.25942705,2.954877047,83,122.1341434
3614,70,80,80,80,80,83,21.94786051,4.393332902,83,0
3615,77,78,77,77,78,83,52.35943731,5.811030391,83,89.06640649
3616,77,66,83,80,66,83,45.0107456,5.686252424,83,29.51012286
3617,77,67,77,77,67,83,50.36558309,4.428493015,83,60.2881284
3618,77,75,77,77,75,83,34.73043089,3.675289735,83,0
3619,70,75,77,77,84,83,38.53719365,4.230090826,83,55.80377365
3620,70,86,68,68,86,83,62.7464248,5.326187498,83,249.0558718
3621,70,80,68,68,80,83,49.50449734,3.089789404,83,111.9979157
3622,70,83,80,80,75,83,40.28196082,4.606977427,83,62.79461609
3623,77,87,80,80,83,83,56.87046717,7.664770113,83,139.502222
3624,77,71,80,80,84,83,46.51543285,2.991887573,83,58.88829925
3625,77,86,80,80,86,83,37.81322946,3.934619345,83,24.5158638
3626,70,72,80,80,80,83,56.83578706,5.617852946,83,130.5615192
3627,70,86,80,80,86,83,35.4562964,2.797244503,83,31.28934118
3628,77,65,80,80,75,83,46.82685811,3.984678944,83,121.3420767
3629,70,80,80,80,78,83,43.87920978,7.427918275,83,81.38506354
3630,70,66,80,80,81,83,48.44035466,6.200379209,83,105.5602166
3631,77,75,80,80,75,83,37.66891199,2.441122969,83,19.30040371
3632,70,76,77,77,76,83,35.68246322,1.477094291,83,10.04892883
3633,77,75,80,80,75,83,40.75988613,4.851809613,83,23.97652105
3634,70,80,77,77,80,83,29.53719044,4.456473718,83,12.07758868
3635,70,78,77,77,78,83,35.15747778,4.971905515,83,67.77335592
3636,70,71,77,77,67,83,44.35465533,4.515973571,83,53.68600551
3637,77,72,68,68,72,83,48.32648357,2.958981962,83,92.63049734
3638,70,75,80,80,75,83,65.75934923,5.384516664,83,233.1021576
3639,70,72,80,80,84,83,60.31932196,4.315341722,83,171.8954476
3640,77,86,68,68,86,83,51.63667236,2.698850099,83,11.42220079
3641,70,78,80,80,78,83,36.42743733,4.905930582,83,54.06966903
3642,77,86,80,80,86,83,38.26165153,6.096354838,83,4.782438745
3643,70,86,66,66,86,83,47.19193577,5.20391183,83,123.3573215
3644,70,65,83,80,65,83,39.59818196,3.611989358,83,70.75729163
3645,77,78,80,80,78,83,54.75988064,6.069826782,83,83.08620863
3646,77,86,66,66,86,83,31.03145799,3.838692407,83,0
3647,70,78,80,80,78,83,53.63730497,6.137051634,83,115.2009414
3648,70,86,80,80,86,83,48.5373764,7.3399066,83,103.0764519
3649,77,83,80,80,80,83,47.4708472,5.795692699,83,64.28924798
3650,70,80,80,80,80,83,37.02895453,4.221661588,83,30.68062794
3651,70,86,80,80,86,83,34.15580809,4.77959292,83,70.23724552
3652,77,76,77,77,81,83,34.26803046,5.335530142,83,42.90542124
3653,70,80,77,77,80,83,41.56503714,5.450398137,83,8.332079928
3654,77,67,80,80,67,83,46.03945621,4.469834045,83,53.08518402
3655,70,80,77,77,80,83,26.84194835,2.493293371,83,0
3656,70,82,77,77,82,83,45.56607517,4.452950806,83,117.1577132
3657,70,86,80,80,86,83,28.96951424,4.012703789,83,0
3658,70,82,80,80,82,83,59.4338399,5.718291638,83,154.3880509
3659,70,67,80,80,86,83,34.01277437,3.175409703,83,3.202562632
3660,70,86,68,68,86,83,49.11972349,5.243915299,83,104.3133571
3661,77,67,68,68,67,83,33.30656845,4.472463369,83,0
3662,70,80,80,80,78,83,30.69743016,2.537919561,83,0
3663,70,78,80,80,78,83,37.14818172,3.947066144,83,58.07194331
3664,70,86,68,68,86,83,46.81844683,6.343383479,83,78.05700091
3665,70,86,80,80,86,83,31.12915235,1.767607627,83,29.51086139
3666,77,86,68,68,86,83,49.33457501,6.651904548,83,88.83083862
3667,70,79,80,80,75,83,48.54071322,2.842480915,83,91.0964937
3668,70,82,80,80,75,83,32.82830008,4.480493765,83,19.22912465
3669,77,68,80,80,81,83,33.79616463,4.600116161,83,28.34117804
3670,77,75,80,80,75,83,43.42641089,4.560393753,83,50.77641565
3671,70,66,83,80,66,83,36.23314818,5.088526146,83,66.88245747
3672,77,66,77,77,66,83,36.7650002,5.330381926,83,44.38962651
3673,70,80,80,80,80,83,42.72785711,5.274677588,83,82.7299328
3674,77,86,80,80,86,83,13.47751071,3.482466168,83,0
3675,77,67,80,80,67,83,37.0944547,6.067956245,83,25.75409344
3676,77,86,77,77,86,83,53.90145479,4.775782549,83,127.0898666
3677,70,78,80,80,78,83,47.97111928,2.658590056,83,54.2834458
3678,77,86,80,80,86,83,32.36117266,5.047404804,83,7.923621386
3679,77,78,80,80,78,83,58.09152721,5.426124153,83,156.07711
3680,70,78,80,80,78,83,39.68989711,2.08610352,83,47.48602303
3681,77,86,80,80,86,83,36.47529923,7.108856682,83,37.33645066
3682,70,83,80,80,83,83,38.48340535,3.637634409,83,17.2267716
3683,70,87,77,77,87,83,40.24942063,3.656608174,83,43.6188808
3684,77,81,80,80,78,83,36.07031951,3.076208162,83,0
3685,77,71,80,80,67,83,49.33703915,4.627093976,83,37.33630531
3686,70,67,80,80,67,83,35.85286007,3.786395994,83,106.9670949
3687,70,66,83,80,66,83,46.55188425,3.951060853,83,103.8104884
3688,77,86,66,66,86,83,45.34708909,2.923828023,83,94.73561415
3689,70,72,80,80,67,83,48.98754853,3.262103388,83,76.23531719
3690,77,72,77,77,72,83,34.93455404,6.780749383,83,40.86911302
3691,77,66,77,77,66,83,32.56475104,3.942733493,83,46.60275977
3692,70,71,80,80,71,83,56.49110918,3.216654256,83,143.892081
3693,77,80,80,80,78,83,37.73886552,4.115741685,83,31.18685497
3694,77,82,77,77,82,83,40.99557917,3.630100122,83,70.8632214
3695,70,71,77,77,67,83,40.75393519,3.937781676,83,19.35353999
3696,70,78,80,80,78,83,39.70010751,4.33434015,83,13.74056732
3697,77,65,80,80,65,83,51.18519527,3.673322429,83,86.65041419
3698,70,65,83,80,65,83,59.09910037,4.328987983,83,176.8781504
3699,70,84,80,80,84,83,39.33585813,3.169746054,83,54.96783447
3700,70,66,80,80,81,83,20.87513137,3.375600505,83,0
3701,77,80,80,80,75,83,27.86127833,2.078881712,83,0
3702,77,78,80,80,78,83,41.99318001,4.812623903,83,10.0302654
3703,70,86,77,77,86,83,40.89991143,7.491494439,83,64.4895719
3704,70,67,77,77,67,83,37.55116854,4.951761114,83,14.35923555
3705,77,86,77,77,86,83,40.77552598,5.441473532,83,17.19721303
3706,70,80,80,80,75,83,33.40667756,5.004043853,83,2.726732818
3707,77,75,80,80,75,83,26.40706726,4.695312338,83,0
3708,77,80,77,77,80,83,32.77316755,3.915984322,83,0
3709,77,68,66,66,68,83,49.02459627,3.504632055,83,110.4345583
